,wavelength,total,iron,iron_br,iron_na,iron_uv,continuum
1847,1954.9,20557272.57150866,15027724.204467611,0.0,0.0,15027724.204467611,16842135.943539564
1848,1955.3,20686140.828478504,13278773.106369646,0.0,0.0,13278773.106369646,16842949.89132884
1849,1955.7,20389071.055941205,13195872.0113913,0.0,0.0,13195872.0113913,16843763.711948518
1850,1956.1,20552239.23035848,13965641.871514725,0.0,0.0,13965641.871514725,16844577.40544446
1851,1956.5,20585950.131399862,14470580.796120768,0.0,0.0,14470580.796120768,16845390.971862525
1852,1956.9,20531702.10989209,13522016.724596862,0.0,0.0,13522016.724596862,16846204.41124853
1853,1957.3,20462922.92237343,12803264.988893472,0.0,0.0,12803264.988893472,16847017.72364827
1854,1957.7,20444908.49193564,12668943.276706446,0.0,0.0,12668943.276706446,16847830.90910751
1855,1958.1,20782335.95921075,12962333.109211834,0.0,0.0,12962333.109211834,16848643.967671994
1856,1958.5,20591084.78963417,13082280.615976302,0.0,0.0,13082280.615976302,16849456.899387445
1857,1958.9,20320450.90880851,11935050.712171294,0.0,0.0,11935050.712171294,16850269.704299554
1858,1959.3,20449462.95785664,10098676.18284594,0.0,0.0,10098676.18284594,16851082.38245398
1859,1959.7,20370855.52232296,9047170.272356234,0.0,0.0,9047170.272356234,16851894.93389637
1860,1960.1,20339550.40906608,8764430.592349961,0.0,0.0,8764430.592349961,16852707.358672336
1861,1960.5,20372368.035125647,8846018.156886322,0.0,0.0,8846018.156886322,16853519.656827465
1862,1960.9,20330519.40302883,8762673.456309646,0.0,0.0,8762673.456309646,16854331.828407317
1863,1961.3,20430684.248817537,8211997.406850483,0.0,0.0,8211997.406850483,16855143.87345744
1864,1961.7,20221868.220754884,7965062.817238466,0.0,0.0,7965062.817238466,16855955.79202334
1865,1962.1,20333253.529819187,8720707.487822426,0.0,0.0,8720707.487822426,16856767.584150497
1866,1962.5,20321540.00315785,10202955.36097518,0.0,0.0,10202955.36097518,16857579.249884374
1867,1962.9,20199801.62251335,11661363.814086942,0.0,0.0,11661363.814086942,16858390.789270412
1868,1963.3,20290450.156193115,12103370.603357485,0.0,0.0,12103370.603357485,16859202.202354018
1869,1963.7,20427805.218118843,10471886.09511716,0.0,0.0,10471886.09511716,16860013.48918057
1870,1964.1,20165302.735622875,8376883.001740679,0.0,0.0,8376883.001740679,16860824.649795428
1871,1964.5,20253113.10686315,6484291.789560485,0.0,0.0,6484291.789560485,16861635.684243925
1872,1964.9,20391499.14642222,5249787.833816465,0.0,0.0,5249787.833816465,16862446.592571374
1873,1965.3,20676417.45668058,4801089.428082538,0.0,0.0,4801089.428082538,16863257.37482305
1874,1965.7,20321465.570783194,4953661.246570441,0.0,0.0,4953661.246570441,16864068.031044208
1875,1966.1,20504080.152649444,5469006.634971955,0.0,0.0,5469006.634971955,16864878.561280083
1876,1966.5,20425784.916728787,4776545.723803518,0.0,0.0,4776545.723803518,16865688.965575878
1877,1966.9,20370142.00448574,3597680.255065248,0.0,0.0,3597680.255065248,16866499.24397677
1878,1967.3,20386233.428606834,2289081.9086172674,0.0,0.0,2289081.9086172674,16867309.396527916
1879,1967.7,20351007.05754026,1146448.0312842722,0.0,0.0,1146448.0312842722,16868119.423274446
1880,1968.1,20412134.255768165,501648.4662211656,0.0,0.0,501648.4662211656,16868929.324261464
1881,1968.5,20263109.91232739,1576941.621190313,0.0,0.0,1576941.621190313,16869739.099534046
1882,1968.9,20207946.370719746,2728568.340155717,0.0,0.0,2728568.340155717,16870548.74913724
1883,1969.3,20425548.363173183,3730554.550855901,0.0,0.0,3730554.550855901,16871358.273116086
1884,1969.7,20280625.28300344,3954649.923265557,0.0,0.0,3954649.923265557,16872167.671515577
1885,1970.1,20210271.54439916,3345006.933835984,0.0,0.0,3345006.933835984,16872976.94438069
1886,1970.5,20172814.671570472,2683871.0856325543,0.0,0.0,2683871.0856325543,16873786.091756385
1887,1970.9,20183874.873401444,1963363.1018094565,0.0,0.0,1963363.1018094565,16874595.11368758
1888,1971.3,20227921.536579423,1168853.176921253,0.0,0.0,1168853.176921253,16875404.010219175
1889,1971.7,20160808.00331736,1411099.6263271589,0.0,0.0,1411099.6263271589,16876212.781396057
1890,1972.1,20133428.09205301,2482809.635984041,0.0,0.0,2482809.635984041,16877021.42726307
1891,1972.5,20058751.96942154,3934963.986177604,0.0,0.0,3934963.986177604,16877829.94786504
1892,1972.9,20059810.26967156,5578090.259608275,0.0,0.0,5578090.259608275,16878638.343246765
1893,1973.3,20183546.2809503,5712704.158279848,0.0,0.0,5712704.158279848,16879446.61345303
1894,1973.7,20253708.538446605,5803656.913199569,0.0,0.0,5803656.913199569,16880254.75852858
1895,1974.1,20149042.35183164,5933250.439380934,0.0,0.0,5933250.439380934,16881062.778518137
1896,1974.5,20070577.03147563,6279414.641876168,0.0,0.0,6279414.641876168,16881870.673466403
1897,1974.9,19945571.454894926,6652007.193728616,0.0,0.0,6652007.193728616,16882678.443418063
1898,1975.3,20186733.18022978,6097087.235383319,0.0,0.0,6097087.235383319,16883486.088417754
1899,1975.7,20001996.323166445,5140549.895557285,0.0,0.0,5140549.895557285,16884293.60851011
1900,1976.1,20115575.41419444,4076998.214779188,0.0,0.0,4076998.214779188,16885101.00373973
1901,1976.5,20058036.74878368,3968263.9611609736,0.0,0.0,3968263.9611609736,16885908.27415119
1902,1976.9,19891872.37701642,4514075.849499199,0.0,0.0,4514075.849499199,16886715.41978904
1903,1977.3,20003028.07577923,4991885.289137661,0.0,0.0,4991885.289137661,16887522.4406978
1904,1977.7,20089714.922004662,5334234.659837882,0.0,0.0,5334234.659837882,16888329.33692198
1905,1978.1,20075720.949081518,5401503.874034606,0.0,0.0,5401503.874034606,16889136.108506054
1906,1978.5,20149526.965974014,5643792.344885404,0.0,0.0,5643792.344885404,16889942.755494468
1907,1978.9,20132805.04433761,6314697.788763975,0.0,0.0,6314697.788763975,16890749.277931653
1908,1979.3,20000176.90892699,7788060.071563973,0.0,0.0,7788060.071563973,16891555.67586201
1909,1979.7,19922332.73071992,10139251.202864364,0.0,0.0,10139251.202864364,16892361.949329913
1910,1980.1,20005061.993750688,12320132.99570206,0.0,0.0,12320132.99570206,16893168.098379716
1911,1980.5,19894781.619448308,13404505.457088692,0.0,0.0,13404505.457088692,16893974.12305575
1912,1980.9,20206729.522364717,13399443.047672195,0.0,0.0,13399443.047672195,16894780.02340231
1913,1981.3,20101223.130210392,13315221.28262271,0.0,0.0,13315221.28262271,16895585.79946368
1914,1981.7,20170211.75687114,13413930.74883406,0.0,0.0,13413930.74883406,16896391.451284107
1915,1982.1,19985379.446560554,13392925.813741978,0.0,0.0,13392925.813741978,16897196.97890782
1916,1982.5,19975801.55928556,13174175.447733693,0.0,0.0,13174175.447733693,16898002.38237903
1917,1982.9,19917317.308105197,12384048.246583672,0.0,0.0,12384048.246583672,16898807.66174191
1918,1983.3,19830669.21853715,11438072.994076325,0.0,0.0,11438072.994076325,16899612.81704061
1919,1983.7,19867194.688857783,10847633.184960878,0.0,0.0,10847633.184960878,16900417.848319273
1920,1984.1,19909233.894780017,11117905.615961906,0.0,0.0,11117905.615961906,16901222.755621992
1921,1984.5,20053818.77319456,12270291.983476724,0.0,0.0,12270291.983476724,16902027.538992852
1922,1984.9,19932503.26743306,11820325.13374415,0.0,0.0,11820325.13374415,16902832.19847591
1923,1985.3,19846127.655622236,10725879.678430729,0.0,0.0,10725879.678430729,16903636.734115195
1924,1985.7,19794503.656295832,9274392.721769484,0.0,0.0,9274392.721769484,16904441.145954713
1925,1986.1,19851241.738657817,8605046.463923853,0.0,0.0,8605046.463923853,16905245.434038453
1926,1986.5,19887613.55920489,9566881.087283649,0.0,0.0,9566881.087283649,16906049.598410368
1927,1986.9,19859786.1060188,12279604.69383758,0.0,0.0,12279604.69383758,16906853.63911439
1928,1987.3,19852583.61095748,15254873.77139466,0.0,0.0,15254873.77139466,16907657.556194436
1929,1987.7,19802904.98681438,15242811.6199728,0.0,0.0,15242811.6199728,16908461.349694382
1930,1988.1,19876267.63276033,14630459.076263892,0.0,0.0,14630459.076263892,16909265.01965809
1931,1988.5,19878468.211309128,14335601.864998735,0.0,0.0,14335601.864998735,16910068.566129398
1932,1988.9,20012808.57887353,14908448.874229511,0.0,0.0,14908448.874229511,16910871.98915212
1933,1989.3,19906540.81991512,16496188.176103285,0.0,0.0,16496188.176103285,16911675.28877003
1934,1989.7,19854004.09456991,16225348.963503808,0.0,0.0,16225348.963503808,16912478.46502691
1935,1990.1,19841226.054674923,16089244.951286338,0.0,0.0,16089244.951286338,16913281.517966487
1936,1990.5,19781248.747788705,16098551.159539672,0.0,0.0,16098551.159539672,16914084.44763248
1937,1990.9,19744016.081465557,16026453.867875492,0.0,0.0,16026453.867875492,16914887.254068572
1938,1991.3,19872140.172251515,15559974.389912115,0.0,0.0,15559974.389912115,16915689.937318433
1939,1991.7,19919936.32223739,14414061.96714918,0.0,0.0,14414061.96714918,16916492.49742571
1940,1992.1,19830601.497657336,12914796.69939649,0.0,0.0,12914796.69939649,16917294.93443401
1941,1992.5,19742576.645106617,11557050.93991081,0.0,0.0,11557050.93991081,16918097.24838693
1942,1992.9,19733380.37247736,11745269.908640925,0.0,0.0,11745269.908640925,16918899.439328045
1943,1993.3,19854340.71955505,12920613.476110691,0.0,0.0,12920613.476110691,16919701.507300887
1944,1993.7,19720955.98498613,14080335.784896802,0.0,0.0,14080335.784896802,16920503.45234899
1945,1994.1,19981735.10111441,14782646.76682358,0.0,0.0,14782646.76682358,16921305.27451584
1946,1994.5,19789366.39306677,13134098.63931305,0.0,0.0,13134098.63931305,16922106.973844916
1947,1994.9,19724902.61369951,11679716.724876525,0.0,0.0,11679716.724876525,16922908.550379664
1948,1995.3,19908737.879956283,10499757.665231269,0.0,0.0,10499757.665231269,16923710.004163507
1949,1995.7,19936793.78411476,9771169.051545989,0.0,0.0,9771169.051545989,16924511.335239843
1950,1996.1,19925293.98556937,9457062.5900567,0.0,0.0,9457062.5900567,16925312.543652054
1951,1996.5,19947812.72047309,8951757.221677119,0.0,0.0,8951757.221677119,16926113.62944349
1952,1996.9,19801740.08797245,8757715.081631888,0.0,0.0,8757715.081631888,16926914.592657477
1953,1997.3,19881678.273207538,9615738.711938566,0.0,0.0,9615738.711938566,16927715.433337316
1954,1997.7,19880783.13136423,10195221.673529832,0.0,0.0,10195221.673529832,16928516.151526295
1955,1998.1,19670042.505718704,10343354.415327676,0.0,0.0,10343354.415327676,16929316.747267663
1956,1998.5,19707792.825411063,10535600.861270305,0.0,0.0,10535600.861270305,16930117.220604654
1957,1998.9,19844419.778864566,11015706.976812016,0.0,0.0,11015706.976812016,16930917.57158048
1958,1999.3,19877847.06413971,9962533.57537325,0.0,0.0,9962533.57537325,16931717.800238322
1959,1999.7,19804239.51198723,9179386.234937614,0.0,0.0,9179386.234937614,16932517.906621344
1960,2000.1,19852071.69399327,8778717.127608042,0.0,0.0,8778717.127608042,16933317.890772674
1961,2000.5,19764676.52217415,8601798.66947588,0.0,0.0,8601798.66947588,16934117.752735432
1962,2000.9,19903426.859426744,8573153.353678947,0.0,0.0,8573153.353678947,16934917.492552705
1963,2001.3,19829930.1831844,9454313.076152,0.0,0.0,9454313.076152,16935717.11026756
1964,2001.7,19869451.945649076,10272002.932088273,0.0,0.0,10272002.932088273,16936516.605923038
1965,2002.1,19702305.516457506,9354085.311915915,0.0,0.0,9354085.311915915,16937315.979562152
1966,2002.5,19655876.722007096,8578720.465327363,0.0,0.0,8578720.465327363,16938115.231227905
1967,2002.9,19780620.9145959,8844664.597637663,0.0,0.0,8844664.597637663,16938914.36096326
1968,2003.3,19675220.32712032,9967396.893367726,0.0,0.0,9967396.893367726,16939713.36881116
1969,2003.7,19604935.62166904,12160167.334243394,0.0,0.0,12160167.334243394,16940512.254814535
1970,2004.1,19660293.82495212,12390227.2507552,0.0,0.0,12390227.2507552,16941311.019016277
1971,2004.5,19336107.69038225,11774515.282724436,0.0,0.0,11774515.282724436,16942109.66145927
1972,2004.9,19730748.08197427,10493518.280974353,0.0,0.0,10493518.280974353,16942908.18218636
1973,2005.3,19575838.390686024,8898266.871718317,0.0,0.0,8898266.871718317,16943706.58124038
1974,2005.7,19660683.05353215,7572473.571988413,0.0,0.0,7572473.571988413,16944504.858664125
1975,2006.1,19757738.985084776,7116907.309059669,0.0,0.0,7116907.309059669,16945303.014500387
1976,2006.5,19658747.86263545,7204273.611777836,0.0,0.0,7204273.611777836,16946101.048791915
1977,2006.9,19481807.09715286,7246635.448814857,0.0,0.0,7246635.448814857,16946898.96158145
1978,2007.3,19701940.740834523,6926869.293461856,0.0,0.0,6926869.293461856,16947696.75291169
1979,2007.7,19504277.875830878,6142134.998444252,0.0,0.0,6142134.998444252,16948494.422825336
1980,2008.1,19390738.594454207,4982866.624797046,0.0,0.0,4982866.624797046,16949291.971365046
1981,2008.5,19491167.220585924,3316065.605454551,0.0,0.0,3316065.605454551,16950089.39857346
1982,2008.9,19630326.629592422,1853663.10951266,0.0,0.0,1853663.10951266,16950886.704493184
1983,2009.3,19554895.830349054,1249841.509105811,0.0,0.0,1249841.509105811,16951683.889166825
1984,2009.7,19440246.11198074,1884481.521618843,0.0,0.0,1884481.521618843,16952480.952636946
1985,2010.1,19565694.166708156,3524395.146916217,0.0,0.0,3524395.146916217,16953277.894946095
1986,2010.5,19546220.01973472,5201565.757098919,0.0,0.0,5201565.757098919,16954074.71613679
1987,2010.9,19559355.525940344,5850765.830807286,0.0,0.0,5850765.830807286,16954871.416251536
1988,2011.3,19500873.34510373,5534981.333098991,0.0,0.0,5534981.333098991,16955667.995332807
1989,2011.7,19522449.96447096,3823194.4000102654,0.0,0.0,3823194.4000102654,16956464.45342305
1990,2012.1,19273306.119115166,2468990.7184088887,0.0,0.0,2468990.7184088887,16957260.790564705
1991,2012.5,19387198.07039797,2785459.349391092,0.0,0.0,2785459.349391092,16958057.006800167
1992,2012.9,19469657.42147645,3966830.675503645,0.0,0.0,3966830.675503645,16958853.102171827
1993,2013.3,19521824.36542267,4148760.0301051247,0.0,0.0,4148760.0301051247,16959649.076722037
1994,2013.7,19421506.207997635,4581173.171202159,0.0,0.0,4581173.171202159,16960444.930493135
1995,2014.1,19440485.91874031,5087286.643295825,0.0,0.0,5087286.643295825,16961240.66352744
1996,2014.5,19394227.97634913,5539092.264683621,0.0,0.0,5539092.264683621,16962036.27586723
1997,2014.9,19462452.33727659,5562602.357698357,0.0,0.0,5562602.357698357,16962831.767554782
1998,2015.3,19495364.78360296,4241221.755182284,0.0,0.0,4241221.755182284,16963627.13863234
1999,2015.7,19454721.466337856,3274225.5035240604,0.0,0.0,3274225.5035240604,16964422.389142107
2000,2016.1,19403662.544157293,2959684.4467851887,0.0,0.0,2959684.4467851887,16965217.5191263
2001,2016.5,19312203.69907724,3076862.797228593,0.0,0.0,3076862.797228593,16966012.528627083
2002,2016.9,19584962.644078724,3347139.5466317995,0.0,0.0,3347139.5466317995,16966807.417686608
2003,2017.3,19397603.972724468,3544234.2516182107,0.0,0.0,3544234.2516182107,16967602.186347
2004,2017.7,19499769.58516044,3631581.071339429,0.0,0.0,3631581.071339429,16968396.834650367
2005,2018.1,19287171.71796471,3176160.784432492,0.0,0.0,3176160.784432492,16969191.362638786
2006,2018.5,19343255.98227612,3351292.544974962,0.0,0.0,3351292.544974962,16969985.770354323
2007,2018.9,19330307.68414552,3893497.025531674,0.0,0.0,3893497.025531674,16970780.057839006
2008,2019.3,19331779.97099677,4318427.212801079,0.0,0.0,4318427.212801079,16971574.225134846
2009,2019.7,19363550.016153418,4399257.06456381,0.0,0.0,4399257.06456381,16972368.27228384
2010,2020.1,19216543.754754737,5107615.165778027,0.0,0.0,5107615.165778027,16973162.19932795
2011,2020.5,19454868.18144469,6158401.279053195,0.0,0.0,6158401.279053195,16973956.006309118
2012,2020.9,19294504.08827501,7428121.056053029,0.0,0.0,7428121.056053029,16974749.693269264
2013,2021.3,19225529.096772,7144199.939347628,0.0,0.0,7144199.939347628,16975543.26025029
2014,2021.7,19258246.618823104,5473633.031454361,0.0,0.0,5473633.031454361,16976336.707294066
2015,2022.1,19358843.701824103,3971586.013563472,0.0,0.0,3971586.013563472,16977130.03444244
2016,2022.5,19181565.69614664,3249551.389831198,0.0,0.0,3249551.389831198,16977923.24173725
2017,2022.9,19243497.49249145,3442578.465056751,0.0,0.0,3442578.465056751,16978716.329220295
2018,2023.3,19270078.796202887,4107618.95646868,0.0,0.0,4107618.95646868,16979509.29693336
2019,2023.7,19465869.291635904,5117213.395778357,0.0,0.0,5117213.395778357,16980302.144918207
2020,2024.1,19328281.64501972,5685056.4920241805,0.0,0.0,5685056.4920241805,16981094.873216573
2021,2024.5,19355864.19899035,4857910.95462888,0.0,0.0,4857910.95462888,16981887.481870167
2022,2024.9,19397023.971372787,4252435.524540321,0.0,0.0,4252435.524540321,16982679.97092069
2023,2025.3,19484619.54148238,4063637.5197885768,0.0,0.0,4063637.5197885768,16983472.3404098
2024,2025.7,19280148.56112976,5077853.23548758,0.0,0.0,5077853.23548758,16984264.590379152
2025,2026.1,19374188.54121847,5931438.758849422,0.0,0.0,5931438.758849422,16985056.72087037
2026,2026.5,19460671.408038557,5853841.254534863,0.0,0.0,5853841.254534863,16985848.731925044
2027,2026.9,19395383.0768801,5198527.831502404,0.0,0.0,5198527.831502404,16986640.623584762
2028,2027.3,19385598.864383426,4099788.924587583,0.0,0.0,4099788.924587583,16987432.395891078
2029,2027.7,19399179.621150207,3849305.34885461,0.0,0.0,3849305.34885461,16988224.048885524
2030,2028.1,19391051.28808797,4027434.784861403,0.0,0.0,4027434.784861403,16989015.582609612
2031,2028.5,19513014.37822224,4539125.0129443845,0.0,0.0,4539125.0129443845,16989806.997104824
2032,2028.9,19545512.30996186,4825996.253012059,0.0,0.0,4825996.253012059,16990598.292412627
2033,2029.3,19516394.322413016,3841998.681298505,0.0,0.0,3841998.681298505,16991389.468574468
2034,2029.7,19310635.24736909,2903493.968175912,0.0,0.0,2903493.968175912,16992180.525631763
2035,2030.1,19428911.03869809,2245746.2894630088,0.0,0.0,2245746.2894630088,16992971.463625908
2036,2030.5,19475520.559494626,1522385.438267584,0.0,0.0,1522385.438267584,16993762.28259828
2037,2030.9,19460909.66412432,1204766.8820969148,0.0,0.0,1204766.8820969148,16994552.982590232
2038,2031.3,19526467.294182844,1712619.1993007138,0.0,0.0,1712619.1993007138,16995343.563643087
2039,2031.7,19605000.538278718,2926448.737497052,0.0,0.0,2926448.737497052,16996134.02579816
2040,2032.1,19470641.021111622,3657782.0073279575,0.0,0.0,3657782.0073279575,16996924.36909673
2041,2032.5,19710952.844311822,4001096.6956539033,0.0,0.0,4001096.6956539033,16997714.593580067
2042,2032.9,19459060.835735623,4192309.1376917376,0.0,0.0,4192309.1376917376,16998504.6992894
2043,2033.3,18996180.7268897,4747930.023094364,0.0,0.0,4747930.023094364,16999294.686265953
2044,2033.7,19455122.88102413,5871960.49883602,0.0,0.0,5871960.49883602,17000084.554550923
2045,2034.1,19551301.845488105,6946079.327856127,0.0,0.0,6946079.327856127,17000874.304185476
2046,2034.5,19635545.39422698,8103519.622256716,0.0,0.0,8103519.622256716,17001663.935210764
2047,2034.9,19561333.97847479,9534114.97675034,0.0,0.0,9534114.97675034,17002453.44766792
2048,2035.3,19429158.227191743,10048957.169885388,0.0,0.0,10048957.169885388,17003242.841598045
2049,2035.7,19686494.68767676,9680015.130685609,0.0,0.0,9680015.130685609,17004032.11704222
2050,2036.1,19588641.536961988,8960484.452477371,0.0,0.0,8960484.452477371,17004821.27404151
2051,2036.5,19536171.621589683,8118995.219248701,0.0,0.0,8118995.219248701,17005610.312636953
2052,2036.9,19625869.46918925,7873947.504552995,0.0,0.0,7873947.504552995,17006399.232869565
2053,2037.3,19604177.56157833,8040959.037247543,0.0,0.0,8040959.037247543,17007188.03478034
2054,2037.7,19593301.47151717,8673378.640097052,0.0,0.0,8673378.640097052,17007976.718410242
2055,2038.1,19569885.955955483,9059498.764286049,0.0,0.0,9059498.764286049,17008765.283800233
2056,2038.5,19215805.08292372,8448873.388290208,0.0,0.0,8448873.388290208,17009553.730991233
2057,2038.9,19736349.12723699,7323850.559758566,0.0,0.0,7323850.559758566,17010342.06002415
2058,2039.3,19846559.95993693,5680305.77424423,0.0,0.0,5680305.77424423,17011130.270939864
2059,2039.7,19819810.02806034,4489547.019190172,0.0,0.0,4489547.019190172,17011918.36377924
2060,2040.1,19671632.167181045,3846551.95874876,0.0,0.0,3846551.95874876,17012706.33858311
2061,2040.5,19864748.102947537,3699088.779938266,0.0,0.0,3699088.779938266,17013494.1953923
2062,2040.9,19650767.36054231,3830070.307720789,0.0,0.0,3830070.307720789,17014281.934247594
2063,2041.3,19830239.874039806,3601477.819267194,0.0,0.0,3601477.819267194,17015069.555189773
2064,2041.7,19822749.559924133,3206891.4611375527,0.0,0.0,3206891.4611375527,17015857.05825958
2065,2042.1,19754795.50736498,2841089.669456438,0.0,0.0,2841089.669456438,17016644.443497747
2066,2042.5,19725248.957701087,2877433.293111767,0.0,0.0,2877433.293111767,17017431.71094498
2067,2042.9,19971795.390160337,3153670.6760549457,0.0,0.0,3153670.6760549457,17018218.860641964
2068,2043.3,19762185.5144134,3172605.904617588,0.0,0.0,3172605.904617588,17019005.89262936
2069,2043.7,19864583.918068707,3227363.676933963,0.0,0.0,3227363.676933963,17019792.80694781
2070,2044.1,19765727.261463225,3815667.118387472,0.0,0.0,3815667.118387472,17020579.603637926
2071,2044.5,20098683.48985326,3942561.868448124,0.0,0.0,3942561.868448124,17021366.282740306
2072,2044.9,19871815.74072549,3691443.803442476,0.0,0.0,3691443.803442476,17022152.84429553
2073,2045.3,19804853.13036385,3216145.5961225927,0.0,0.0,3216145.5961225927,17022939.288344145
2074,2045.7,19711388.186119493,2644408.1805229583,0.0,0.0,2644408.1805229583,17023725.614926685
2075,2046.1,19584351.817670822,2797745.382164489,0.0,0.0,2797745.382164489,17024511.824083652
2076,2046.5,19733060.008326296,2532923.942966976,0.0,0.0,2532923.942966976,17025297.915855538
2077,2046.9,19765521.017255217,1551553.0524932337,0.0,0.0,1551553.0524932337,17026083.890282806
2078,2047.3,19839312.934865866,781301.9914175693,0.0,0.0,781301.9914175693,17026869.7474059
2079,2047.7,19836337.99982648,782197.7934905756,0.0,0.0,782197.7934905756,17027655.48726524
2080,2048.1,19768182.38757034,1298925.093580637,0.0,0.0,1298925.093580637,17028441.109901223
2081,2048.5,19843505.65772824,2441548.4733847072,0.0,0.0,2441548.4733847072,17029226.61535423
2082,2048.9,19945165.419011395,4254572.742142092,0.0,0.0,4254572.742142092,17030012.003664616
2083,2049.3,20053470.948935647,5538654.4902426535,0.0,0.0,5538654.4902426535,17030797.274872713
2084,2049.7,19925606.64391779,6043660.949573838,0.0,0.0,6043660.949573838,17031582.429018833
2085,2050.1,19943829.009279605,5875949.062587709,0.0,0.0,5875949.062587709,17032367.46614326
2086,2050.5,20129751.91333719,5293630.997130822,0.0,0.0,5293630.997130822,17033152.38628628
2087,2050.9,19850097.499851644,4939883.847976513,0.0,0.0,4939883.847976513,17033937.189488124
2088,2051.3,19946109.84673136,4795812.494804823,0.0,0.0,4795812.494804823,17034721.875789028
2089,2051.7,20169808.549224906,5106688.751131613,0.0,0.0,5106688.751131613,17035506.44522918
2090,2052.1,20130527.125244968,5543180.299113039,0.0,0.0,5543180.299113039,17036290.897848777
2091,2052.5,20057268.639357824,5842114.684039956,0.0,0.0,5842114.684039956,17037075.23368798
2092,2052.9,20239231.238854986,6269073.79186501,0.0,0.0,6269073.79186501,17037859.45278691
2093,2053.3,20353144.47575059,8228827.931704268,0.0,0.0,8228827.931704268,17038643.5551857
2094,2053.7,20242714.470370587,9757718.751956414,0.0,0.0,9757718.751956414,17039427.540924445
2095,2054.1,20332738.79362652,11011006.151375577,0.0,0.0,11011006.151375577,17040211.41004321
2096,2054.5,20132665.779407248,12080795.661540342,0.0,0.0,12080795.661540342,17040995.16258205
2097,2054.9,20435147.893653613,12862019.715943083,0.0,0.0,12862019.715943083,17041778.798580997
2098,2055.3,20329951.742962,12867223.148800123,0.0,0.0,12867223.148800123,17042562.318080064
2099,2055.7,20415718.040330388,12907822.309490012,0.0,0.0,12907822.309490012,17043345.72111923
2100,2056.1,20347670.30131176,13667661.108795485,0.0,0.0,13667661.108795485,17044129.00773847
2101,2056.5,20249418.07960025,14544459.954475531,0.0,0.0,14544459.954475531,17044912.177977722
2102,2056.9,20438224.37459383,15222620.22661902,0.0,0.0,15222620.22661902,17045695.231876913
2103,2057.3,20140741.52906312,15559250.2489,0.0,0.0,15559250.2489,17046478.169475943
2104,2057.7,20449635.91385774,15337524.279224215,0.0,0.0,15337524.279224215,17047260.99081469
2105,2058.1,20520639.84959169,15881307.652303698,0.0,0.0,15881307.652303698,17048043.695933014
2106,2058.5,20542086.661909573,16449420.063204013,0.0,0.0,16449420.063204013,17048826.28487076
2107,2058.9,20634051.41193536,16887416.831267364,0.0,0.0,16887416.831267364,17049608.75766773
2108,2059.3,20576413.87507425,17248619.46799395,0.0,0.0,17248619.46799395,17050391.114363734
2109,2059.7,20526104.27895241,17578064.704552818,0.0,0.0,17578064.704552818,17051173.35499853
2110,2060.1,20636353.07803216,17398946.563781183,0.0,0.0,17398946.563781183,17051955.47961188
2111,2060.5,20568058.965938024,16474320.8839041,0.0,0.0,16474320.8839041,17052737.48824351
2112,2060.9,20656492.054409582,16432543.863531714,0.0,0.0,16432543.863531714,17053519.380933136
2113,2061.3,20612028.802032765,16714980.241665184,0.0,0.0,16714980.241665184,17054301.157720435
2114,2061.7,20775414.375381365,16945894.40708668,0.0,0.0,16945894.40708668,17055082.818645082
2115,2062.1,20644219.65493709,16875359.365563836,0.0,0.0,16875359.365563836,17055864.363746718
2116,2062.5,20764594.126706693,15074264.930839658,0.0,0.0,15074264.930839658,17056645.793064974
2117,2062.9,20826613.023246072,13814932.759846523,0.0,0.0,13814932.759846523,17057427.106639445
2118,2063.3,20709337.710464925,13025739.295680575,0.0,0.0,13025739.295680575,17058208.304509714
2119,2063.7,20831585.91100236,12894561.750239698,0.0,0.0,12894561.750239698,17058989.386715345
2120,2064.1,20769266.660904065,13380500.346051482,0.0,0.0,13380500.346051482,17059770.353295874
2121,2064.5,20924218.16319356,14220454.36342952,0.0,0.0,14220454.36342952,17060551.204290822
2122,2064.9,20859160.58781712,15377474.15908649,0.0,0.0,15377474.15908649,17061331.939739686
2123,2065.3,20828155.44971542,16483015.42206019,0.0,0.0,16483015.42206019,17062112.559681937
2124,2065.7,20927661.990322515,17561505.740225833,0.0,0.0,17561505.740225833,17062893.064157035
2125,2066.1,20982967.1445804,18556032.90927033,0.0,0.0,18556032.90927033,17063673.453204412
2126,2066.5,20927465.86712667,19205865.96264005,0.0,0.0,19205865.96264005,17064453.726863477
2127,2066.9,20998396.57524687,19108260.74833579,0.0,0.0,19108260.74833579,17065233.88517363
2128,2067.3,20940127.124123357,18398763.76616109,0.0,0.0,18398763.76616109,17066013.928174227
2129,2067.7,20833509.17878049,17355291.35911262,0.0,0.0,17355291.35911262,17066793.855904635
2130,2068.1,21046701.150682844,16182694.616605744,0.0,0.0,16182694.616605744,17067573.66840417
2131,2068.5,21064966.140849475,15233075.248423489,0.0,0.0,15233075.248423489,17068353.36571214
2132,2068.9,20915858.843913995,14560428.10782246,0.0,0.0,14560428.10782246,17069132.947867837
2133,2069.3,20978235.377507824,13688448.29821266,0.0,0.0,13688448.29821266,17069912.41491052
2134,2069.7,20902430.286442515,11103254.268620748,0.0,0.0,11103254.268620748,17070691.766879436
2135,2070.1,21001084.025259946,8543297.620191325,0.0,0.0,8543297.620191325,17071471.00381381
